@RELATION user-hierarchy

@ATTRIBUTE user STRING
@ATTRIBUTE continent STRING
@ATTRIBUTE country STRING
@ATTRIBUTE city STRING

@DATA
92551404,Europe,United Kingdom,London
70728268,Europe,Netherlands,Amsterdam
198132919,Europe,United Kingdom,London
121574481,America,French Guiana,Remire-Montjoly
864661074,Europe,Italy,Rome
78408217,Europe,United Kingdom,London
1920832620,Europe,France,Paris
19673891,Europe,United Kingdom,London
29749307,Europe,France,Paris
117489911,Europe,United Kingdom,London
215625267,Europe,United Kingdom,Greater London
216482007,Europe,United Kingdom,Slough
7354582,Europe,Netherlands,Amsterdam
121406697,America,United States,New York
933397328,Europe,France,Paris
63351063,America,Brazil,Curitiba
258391538,Europe,United Kingdom,London
1049807293,Europe,United Kingdom,Greater London
27091944,Europe,United Kingdom,London
23952871,Europe,Netherlands,Amsterdam
33693285,Europe,United Kingdom,London
21051918,Europe,United Kingdom,Greater London
407109752,Europe,United Kingdom,Greater London
24265136,Europe,United Kingdom,Greater London
102657108,Europe,United Kingdom,London
249155233,Europe,United Kingdom,London
291749709,Europe,United Kingdom,Stanford-le-Hope
397928525,Europe,France,Garches
65330544,Europe,France,Paris
221403920,America,United States,Glendale
29207291,Europe,France,Garches
1163307074,Europe,France,Paris
41325492,Europe,United Kingdom,London
387813484,Europe,United Kingdom,Greater London
390827504,Europe,United Kingdom,London
47174506,Europe,France,Paris
136933677,Europe,Russia,Astrakhan'
288375917,Europe,Italy,Roma
12494,Europe,Netherlands,Amsterdam
1114218613,Europe,France,Paris
192091054,Europe,France,Paris
262418933,Europe,France,Paris
254570911,Europe,United Kingdom,Leicestershire
58745481,Europe,United Kingdom,Greater London
232530751,Europe,France,Paris
249167257,Europe,Italy,Milan
10822272,Europe,Netherlands,Amsterdam
835199712,Europe,France,Boulogne-Billancourt
965492600,Asia,Japan,Setagaya-ku
176395760,Europe,France,Les Pavillons-sous-Bois
379255349,Europe,United Kingdom,Welling
1486388892,Europe,United Kingdom,Swinton
90308226,Europe,United Kingdom,Staines-upon-Thames
248322232,Europe,United Kingdom,London
91647866,Europe,France,Paris
375565180,Europe,Italy,Rome
123419923,Europe,United Kingdom,London
1135389704,Europe,France,Paris
251761926,Europe,United Kingdom,London
20169878,Europe,United Kingdom,Bristol
1029471127,Europe,France,Paris
2366594332,Europe,France,Paris
18069341,Europe,France,Paris
134824927,Europe,United Kingdom,London
209153149,Europe,United Kingdom,London
278969863,Europe,United Kingdom,London
74397905,Europe,United Kingdom,London
20830593,America,United States,New York
20155205,Europe,United Kingdom,London
19419634,Europe,United Kingdom,Greater London
153258430,America,United States,Stanford
112761668,Europe,Slovenia,Solkan
1612475168,Europe,France,Les Pavillons-sous-Bois
321942997,America,United States,Chicago
31752477,Asia,United Arab Emirates,Abu Dhabi
96591439,Europe,France,Garches
2328627316,Europe,United Kingdom,Greater London
29497009,Europe,United Kingdom,Greater London
854642070,Europe,United Kingdom,London
455947756,Europe,United Kingdom,Essex
42374399,Europe,Ireland,Dublin
819907380,Europe,United Kingdom,Greater London
48979657,Europe,United Kingdom,Greater London
78183820,America,United States,Washington
343064330,America,Brazil,Barbacena
376708039,Europe,France,Saint-Denis
48520017,Europe,Ireland,Wexford
399352148,Europe,France,Paris
278477950,Europe,United Kingdom,London
144843998,Europe,United Kingdom,London
270040930,Europe,Italy,Rome
1797768595,America,United States,New York
411643839,Europe,United Kingdom,Paddock Wood
1510176018,Europe,France,Paris
21075943,Europe,United Kingdom,Barnsley
2155353372,Europe,United Kingdom,Greater London
1122033812,Europe,Italy,Roma
749884380,Europe,France,La Garde
96516122,Europe,Netherlands,Zwijndrecht
126663904,Europe,France,Paris
370405460,Europe,United Kingdom,Greater London
473200617,Europe,France,Algrange
404311445,Europe,United Kingdom,New Barn
1002794994,Europe,Italy,Roma
300830646,Europe,France,Paris
1538759330,Europe,France,Paris
43940269,Europe,United Kingdom,London
189450496,Europe,United Kingdom,London
22050668,Europe,United Kingdom,London
282755662,Europe,France,Paris
392734987,Europe,Italy,Ostia
1404538590,Europe,Netherlands,Amsterdam
1430641993,Europe,France,Paris
55238485,Europe,France,Paris
128253147,Europe,United Kingdom,London
1412866183,Europe,France,Paris
40494541,Europe,United Kingdom,London
269829713,America,Brazil,S锟給 Paulo
262862359,America,Chile,Santiago
29955554,Europe,United Kingdom,London
956316535,Europe,Italy,Rome
320145268,Europe,France,Talence
134931462,Europe,France,Paris
139178999,Europe,United Kingdom,London
283262492,Asia,Kuwait,Hawally
22926636,Europe,United Kingdom,Greater London
278174022,Europe,France,Paris
258846437,Europe,United Kingdom,Greater London
293376243,Europe,France,Lyon
217086193,Europe,United Kingdom,Greater London
194671922,America,United States,Los Angeles
30885580,Europe,Netherlands,Breukelen
119523061,Europe,United Kingdom,Windsor and Maidenhead
207286644,Europe,United Kingdom,London
887423532,Europe,Russia,Moscow
141481676,Europe,Netherlands,Leidschendam
239989084,Europe,France,Saint-Denis
466858927,Europe,United Kingdom,London
87054237,Europe,United Kingdom,Greater London
286431229,Europe,France,Paris
9605132,America,United States,Seattle
87920562,Europe,France,Paris
127184962,Europe,Italy,Savona
233227075,Europe,United Kingdom,London
1543535304,Europe,United Kingdom,Thornton Heath
1077874164,Europe,France,Paris
1915060861,Europe,United Kingdom,Greater London
22785959,Europe,United Kingdom,Greater London
390697552,Europe,Italy,Rome
175898750,Europe,United Kingdom,Greater London
139188316,Europe,United Kingdom,Ruislip
257700041,Europe,United Kingdom,London
324017811,Asia,Indonesia,Central Jakarta City
35682171,Europe,United Kingdom,London
2233227541,America,Brazil,Brasilia
1523413242,Europe,France,Persan
134210794,Europe,Italy,Roma
292462697,Europe,France,Paris
282079002,Europe,United Kingdom,London
2262136389,Europe,France,Janville-sur-Juine
103264921,Europe,United Kingdom,London
78049819,Europe,United Kingdom,Greater London
94564233,Europe,Netherlands,Broek in Waterland
14897331,Europe,Netherlands,Amsterdam
359627726,America,United States,Saint Louis Park
1080444013,Europe,France,Bois-Colombes
769464344,Europe,France,Paris
100743901,Europe,France,Paris
547768331,Europe,France,Paris
359065967,Europe,France,Paris
269359211,America,Puerto Rico,Carolina
270049357,Europe,United Kingdom,Greater London
21854510,Europe,France,Carbon-Blanc
209104192,Europe,United Kingdom,London
237871611,Europe,United Kingdom,Welling
100585415,America,United States,Mundelein
14224731,Europe,Luxembourg,Echternach
343939023,Europe,United Kingdom,Greater London
132316647,Europe,France,Paris
87425004,Europe,Netherlands,Amsterdam
431979598,Asia,Saudi Arabia,Riyadh
155211381,Europe,United Kingdom,Surrey
1325182340,Europe,France,Paris
27413807,Europe,United Kingdom,Broadstairs
150077767,Europe,United Kingdom,London
21506807,Asia,Bangladesh,Dhaka
378001215,Europe,United Kingdom,Greater London
17203861,Europe,France,Paris
11018652,Europe,United Kingdom,Greater London
2256962239,Europe,France,Paris
1033100208,Europe,Belgium,Brussels
593198317,Europe,France,Paris
160609160,Europe,United Kingdom,London
22805549,Europe,Netherlands,Capelle aan den IJssel
353635351,Europe,France,Brest
114726890,Europe,France,Paris
227696770,Europe,Italy,Milano
282273197,Europe,United Kingdom,London
106470651,Europe,United Kingdom,London
189822543,Europe,France,Paris
357482272,Europe,Spain,M谩laga
21698625,Europe,United Kingdom,London
190753897,Europe,Netherlands,Amsterdam
218953378,Europe,France,Paris
835981963,Europe,Italy,Rome
115714424,Europe,United Kingdom,London
36971094,Europe,United Kingdom,London
1758501290,Europe,France,Paris
323208800,Europe,Netherlands,Sluiskil
147556835,Europe,France,Paris
97603847,Europe,Italy,Moncalieri
86463346,Europe,United Kingdom,London
43568821,Europe,France,Paris
915216427,Europe,France,Paris
167352702,Europe,United Kingdom,London
558093846,Europe,France,Paris
178672667,Europe,France,Paris
27929693,Europe,United Kingdom,London
495395233,Europe,United Kingdom,London
290664771,Europe,France,Paris
239860965,Europe,United Kingdom,Ilford
472273565,Europe,United Kingdom,Greater London
928143750,Europe,France,Paris
14860093,Europe,Austria,Zell am See
945776005,Europe,United Kingdom,Lancashire
38707468,Europe,France,Paris
211205977,Europe,Italy,Rome
48039124,Europe,United Kingdom,London
592991267,America,Brazil,Salvador
374145881,Europe,United Kingdom,Greater London
238123369,Europe,United Kingdom,Greater London
146567963,Europe,Netherlands,Amsterdam
97086549,Europe,Turkey,Istanbul
108853407,Europe,Russia,Moskva
252855341,Europe,United Kingdom,London
35288963,Europe,Netherlands,Groningen
75804499,Europe,Netherlands,Wolphaartsdijk
441841546,Europe,France,Paris
406171689,Europe,United Kingdom,Greater London
104252927,Europe,France,Garches
21696026,Europe,United Kingdom,Essex
11271512,America,United States,New York
974049145,Europe,United Kingdom,London
348030120,Europe,United Kingdom,Greater London
223632789,Europe,United Kingdom,Greater London
398857358,Europe,Italy,Rome
45942804,Europe,Italy,Milan
1072438339,Asia,Malaysia,Pekan Nanas
134413290,Europe,United Kingdom,London
105131469,Asia,Japan,Yokohama
20373306,Europe,United Kingdom,London
339312014,Europe,United Kingdom,London
126962279,America,United States,Lovington
901799690,Europe,France,Neuilly-sur-Seine
95999922,Europe,United Kingdom,Southampton
31426181,Europe,United Kingdom,London
2228331433,Europe,United Kingdom,London
83221663,Europe,United Kingdom,Birchington-on-Sea
123912829,Europe,United Kingdom,London
915122599,Europe,Netherlands,Amsterdam
392347271,Europe,Italy,Rome
63677695,Europe,France,Neuilly-sur-Seine
34045531,Europe,United Kingdom,London
20145813,Europe,United Kingdom,Greater London
66305580,Europe,France,Paris
606713206,Europe,France,Paris
122428030,Europe,France,Paris
377844728,Europe,United Kingdom,Nottinghamshire
85450486,Europe,France,Paris
37983008,Europe,United Kingdom,London
355350912,Asia,Philippines,Makati
291313109,Europe,United Kingdom,Esher
144227450,Europe,United Kingdom,Nottingham
113315121,Europe,Italy,Roma
155318572,Europe,United Kingdom,Greater London
110051624,Europe,United Kingdom,Greater London
29509494,Europe,United Kingdom,London
198252601,Europe,Netherlands,Amstelveen
58566904,Europe,Netherlands,Amsterdam
274437911,Europe,France,Villejuif
990506515,Europe,France,Paris
519437110,Europe,Switzerland,Le Cerneux-P锟絨uignot
566336301,Europe,France,Les Pavillons-sous-Bois
1940851,Europe,Netherlands,Diemen
54307009,Europe,United Kingdom,London
24301284,Europe,United Kingdom,Greater London
201331796,Europe,France,Courbevoie
140803568,Europe,United Kingdom,London
980792910,Europe,France,Paris
476706241,Europe,Czech Republic,Le锟絘ny
2358863230,Europe,United Kingdom,Greater London
141141289,Europe,United Kingdom,Barnet
2165034184,Europe,Netherlands,Nieuwegein
18671499,Europe,France,Paris
20815320,Europe,United Kingdom,Derbyshire
20037767,Europe,Italy,Rome
6688322,America,Argentina,Buenos Aires
37946270,Europe,United Kingdom,London
39418355,Europe,United Kingdom,London
236977778,Europe,France,Paris
911999930,Europe,France,Cheux
134916104,Europe,Netherlands,Rotterdam
176767649,Europe,United Kingdom,London
81398093,Europe,France,Bobigny
1735404757,Europe,Belgium,Lanaken
213336120,Europe,United Kingdom,London
401696864,Europe,France,Paris
118655433,Europe,United Kingdom,London
2311822731,Europe,United Kingdom,London
188053862,Europe,United Kingdom,Dorking
13992222,Europe,United Kingdom,Greater London
335541533,Europe,France,Paris
365752708,Europe,United Kingdom,Greater London
30548697,Europe,Netherlands,Amsterdam
31006727,America,Brazil,Manaus
182457237,Europe,United Kingdom,Greater London
19513187,Europe,United Kingdom,London
36635401,Europe,Netherlands,Amsterdam
1123250648,Europe,France,Cr锟絫eil
215087925,Europe,United Kingdom,Hayes
245933338,Europe,United Kingdom,Greater London
819826956,Europe,United Kingdom,London
3422521,Europe,United Kingdom,Guildford
90851356,Europe,United Kingdom,London
783438788,Europe,France,Paris
757264705,Europe,United Kingdom,Wick
17609206,Europe,United Kingdom,London
20502167,Europe,United Kingdom,Leeds
29558389,Europe,United Kingdom,London
105083578,Europe,United Kingdom,London
214195538,Europe,France,Paris
178716104,Europe,United Kingdom,Greater London
1647487303,Europe,France,Paris
236233777,Europe,France,Paris
323314327,Europe,France,Paris
924356864,Europe,Italy,Milan
399498406,Europe,United Kingdom,Greater London
31440312,Europe,France,Paris
221028425,America,United States,New York
234577101,Europe,United Kingdom,London
74482805,Europe,France,Guidel
582577618,Europe,United Kingdom,London
18503976,Europe,United Kingdom,London
512254770,Europe,France,Paris
33864951,Europe,United Kingdom,London
92405424,Europe,United Kingdom,London
193113075,America,Mexico,Naucalpan
318397255,Europe,United Kingdom,Greater London
1298956886,Europe,Italy,Rome
211169764,Europe,Netherlands,Breukelen
302578461,Europe,Netherlands,Landgraaf
47750146,Europe,Italy,Rome
395893953,Europe,France,Paris
410207715,Europe,United Kingdom,Greater London
229986708,Europe,France,Paris
548649303,Europe,France,Paris
19537156,Europe,Netherlands,Emmen
218989257,Europe,United Kingdom,London
47186392,Europe,United Kingdom,London
269879624,Europe,United Kingdom,London
1394995178,Europe,France,Paris
231782216,Europe,United Kingdom,London
49595078,Europe,Italy,Rome
362450718,Europe,United Kingdom,Greater London
408063450,Europe,Italy,Rome
1194509664,Europe,France,Paris
56719304,Europe,France,Paris
777563029,Europe,United Kingdom,Greater London
32838826,Europe,France,Paris
60661095,Europe,United Kingdom,London
298449012,Europe,Sweden,Nyk枚ping
414283671,Europe,United Kingdom,Garforth
1875519272,Europe,United Kingdom,Greater London
1125984950,Europe,France,Paris
20539439,Europe,United Kingdom,Bournemouth
9847392,Europe,Italy,Rome
167374201,Europe,United Kingdom,Glasgow
1314887946,Africa,South Africa,Johannesburg
161479490,America,Brazil,Rio de Janeiro
1096252940,Europe,France,Paris
366740169,Europe,United Kingdom,Greater London
63042988,Europe,Netherlands,Amsterdam
390925660,Europe,United Kingdom,Greater London
769909898,Europe,United Kingdom,County Durham
1323291476,Europe,United Kingdom,London
22167055,Europe,United Kingdom,London
184832587,Europe,Netherlands,Veldhoven
1439366106,Europe,Netherlands,Amsterdam
18193793,Europe,Netherlands,Amsterdam
1618333056,Europe,France,Osny
205776551,Europe,United Kingdom,London
132968977,Europe,Netherlands,Dordrecht
382006678,Europe,France,Paris
300143159,Europe,United Kingdom,Greater London
226694556,Europe,France,Issy-les-Moulineaux
1479754104,Europe,France,Paris
18728064,Europe,United Kingdom,London
21336569,America,United States,New Orleans
78566775,Europe,Germany,Berlin
100595096,Europe,United Kingdom,London
21688907,Europe,United Kingdom,Greater London
244082853,Europe,United Kingdom,London
1334478643,Europe,France,Saint-Martin-d'Abbat
407941814,Europe,United Kingdom,Winchester
112819127,Europe,United Kingdom,Greater London
1270611542,Europe,France,Saint-Rivoal
50992200,Europe,United Kingdom,Manchester
109828296,Europe,Italy,Roma
260836316,America,United States,New York
1657697472,Europe,Netherlands,Amsterdam
1447121366,Europe,France,Paris
88305194,Europe,France,Paris
40840092,Europe,Netherlands,Amsterdam
148349351,Europe,United Kingdom,Greater London
187135182,Europe,France,Baun锟�
180312433,Europe,Italy,Roma
1497636950,Europe,Italy,Rome
2270214626,Europe,France,Garches
18961593,Europe,United Kingdom,London
20204469,Europe,United Kingdom,London
28378956,Europe,United Kingdom,Laleston
230278825,Europe,Netherlands,Amsterdam
244647871,Europe,United Kingdom,London
1083592201,Europe,France,Garches
273160612,Europe,United Kingdom,Bexley
779938632,Europe,France,Saint-Branchs
15007222,Europe,France,Paris
477769637,Europe,France,Osny
115017491,Europe,United Kingdom,Biggleswade
40842660,Europe,United Kingdom,London
15777521,Europe,France,Paris
191966170,Europe,United Kingdom,London
347333878,Europe,United Kingdom,Devon
86955586,Europe,United Kingdom,Greater London
324903290,Europe,France,Le Cannet
992772025,Europe,United Kingdom,London
835241,Europe,United Kingdom,Greater London
